"tool_mage_url","tool","tool_description","category","upvotes","tags"
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f0bcb37e9aa22b39cb9911_clipyboard-logo.png","ClipyBoard","A tool for managing multiple language customer service messages and team collaboration.","Productivity","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f1ce2e7f1a413d574bcb30_user-persona.png","PersonaGen","A tool for persona generator and tailor data-driven customer experiences.","Marketing","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b71abbe964f697e05e67ac_63a4de31a711d82372c67b03_Screenshot%2520(60).png","Lightning AI","A platform for building, training and deploying AI products","Generative Code","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f3e791dbe2a67193ecf9b3_63b9dceb24e5bc698c92175f_Screenshot%25202023-01-07%2520at%252012.57.55%2520PM.png","UGC Scripts","A tool for copywriting and content creation with your audience data.","Copywriting","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63eca3149499841584c2c828_wowto-logo.png","WowTo","An all-in-one video creation and knowledge base platform to create, host, and update videos.","Marketing","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f3e792c448e358c0e8d698_image.png","GetAnswer","A tool to create customer support chatbots.","Chat","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63c045275c5389ba2ba59e7e_VF_Open_Graph.png","Voiceflow","Create interactive Chatbots with drag-and-drop design","Chat","5","Generative Code"
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f009804164cb7692e2606a_latest.png","Pirate Diffusion","A tool for Image Making.","Generative Art","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63faf6556163f07498c454f1_rb-share-image.png","RightBlogger","A tool for blogging and content creation.","Marketing","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63e329d736d6be2d69adc1b9_https%253A%252F%252Fs3.amazonaws.com%252Fappforest_uf%252Ff1643398685261x842158880841859200%252FAkeeva%252520-%252520Logo%252520Resized.png","Obituary Writer","AI obituary writing tool","Productivity","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63a215068a9a09fbf6e87797_6395aefd883c856265dc837e_New%2520Project%2520(23)%2520(1).png","MagicPic","AI Avatar / Profile Pic Generator","Avatar","5","Generative Art"
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ebff105d763254d5a8182a_63b0063b30817d3391de9974_dp.png","User Evaluation","A tool that provides insights from customer conversations.","Marketing","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f6fd13db8b040e2f57cc92_1280x800-1_mx1yl0wz.png","AI Alfred","A Google Chrome Extension for summarizing articles.","Productivity","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b5bfc9c91e88ea2ac838e9_Frame%2520101390-1.png","Runday","AI-powered appointment booking tool","Productivity","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b71ac627a161e0f7bd7a29_63b5e1ce208d47c5d380c24e_Screenshot%2520(124).png","Tekst","Automate customer service with AI","Productivity","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63e403c675fe253cc35c4d7e_og-image.png","TechCrunch Summarizer","Summarizes TechCrunch articles","Research","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ebff121f7fdfdf6be93435_og.png","Fireflies AI","An automated meeting note-taking tool for transcriptions, recaps, tasks, and analytics.","Productivity","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63e7077a1eb4adcc83c92b71_YGBNUMrK_400x400.jpg","Steamship","Host managed LangChain Apps in seconds","Generative Code","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b83a2c9e643d4a50e70348_Frame_38.png","CodeSquire","Code writing assistant","Generative Code","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63af21d00c218aa69d4b95e9_opengraphimage.png","Magic Prints","Merchandise design powered by artificial intelligence","Generative Art","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b83a2b16932c1547933495_card.jpeg","Ipso AI","AI assistant that manages calendars & drafts emails","Productivity","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fb17c2a5f92a75b1af1103_getchunky-logo.png","Get Chunky","A tool to create chatbots.","Chat","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fe818b62457255b240c718_home-page.b04b7ed3.png","FGenEds","A tool to summarize lectures and educational materials.","Productivity","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fda425bf391ab6d557b13c_founderassist-logo.png","FounderAssist","A tool to create and customize business plans.","Marketing","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b4829fa7bd174fe8f24941_slide.png","superReply","AI-powered email reply tool","Copywriting","5","Marketing"
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b72205324328544d74d153_MARA%2520AI%2520Review%2520Repy%2520Assistant.png","MARA","Personalized responses to reviews in any language","Marketing","5","Copywriting"
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b266c31b6f94f29eaf4c0f_6324f2e863f2a9940ab4acfc_thumbnail.png","Hubble","An easy way to collect and analyze user feedback","Marketing","5","Research"
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ea99cd79fa9b098b12d465_cover_option1_3.png","Sellesta AI","a suite of tools to optimize Amazon listings.","Marketing","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f3e798508b5c4381236eb0_thumbnail.jpeg","FigCopy","A Figma Plugin to generate automated UI designs.","Marketing","5",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f2f92b1bb84df7a42e0fa8_lovegpt-logo.png","LoveGPT","A tool for personalized conversation suggestions.","Chat","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63eec917b6205cd4a94eb305_social-image.png","Userdoc","A tool for requirements management and capturing, organizing, and managing system requirements.","Productivity","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63a9ec598f719da24b1044cc_638f316314b0f4f8a9aa4789_shulexLogo300.jpeg","Shulex VOC","AI-powered reviews and feedback analysis","Marketing","4","Research"
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63aa2ace9cfb5f7c0d74d73c_q8Hu76D.png","Obviously AI","AI model building, deployment, monitoring, and more.","Generative Code","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f57d959eb64f89debec9fd_63af0a123ca698181e0179fc_og_lately_main.png","Lately.ai","A tool for content generation and social media management.","Marketing","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63edd519729885620f38cef6_nanonets-logo.png","Nanonets","A tool to capturing data from documents and automate manual data entry work .","Productivity","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b5bfc2bb7bb422cb636a08_LmsSADch4lZEXu3MIJejWoQDNU8.jpeg","TweePT3","Automated Tweet Writer","Social Media","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f6f3671ffc8c22debf27e9_cta-img02.png","Prodigy AI","A tool for software engineers to find jobs.","Self-Improvement","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f57da2cbcda56d7c4012cd_share.png","DatingbyAI","A tool to generate personalized dating profiles.","Self-Improvement","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ea99d257f45aa0b2b00db2_thumbnail.png","Contentinator","A Figma plugin to generate content, images, and copywriting.","Copywriting","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fe81812c7a911e16d2cb31_1200x630wa.png","BarBot AI","An app for cocktail suggestions.","For Fun","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63eb39e1a7e20753afd520e7_essaygrader-logo.png","EssayGrader","A tool for teachers to grade essays summarization, spelling and grammar check and feedback.","Productivity","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/639bb00c6ca245d55dcf6bc9_Cld_SocShare_Card_FB_2020.jpeg","Cloudinary","APIs to develop AI Art Software","Image Improvement","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63af21d3d19cb3de9c8b13e3_hp.png","Favird","An aggregator of AI and No-Code tools","Aggregators","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f75d14cf5c688170632cfb_locusextension-logo.png","Locus","A Google Chrome Extension to find information on any webpage.","Productivity","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f8998f04f5271fb5d97387_genei-logo.png","Genei","Genei is tool to research and summarization.","Research","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63d812db9c90495393d559b1_og.jpeg","Makelog","Quickly share product updates","Marketing","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63e9f08afd650ee1e2d1001d_voila-logo.png","Voila","A Google Chrome Extension to automatically creating copy, summarizing and translating text, responding to emails.","Chat","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f5ed350325eb6b20ea430c_readeasy-ai-logo.svg","ReadEasy.ai","An tool to simplify text.","Productivity","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fd39cb8d3ad5832be16048_63f5003d4f08708542df36bd_AI%2520Meeting%2520Summary.png","Grain AI","","Productivity","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f0b52ebbbbeaccae9092e3_anybot-logo.png","AnyBot","A tool for chatbot creation.","Chat","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63d1a8e4208f874a27c12d05_og-image.png","Powerpresent AI","A platform to generate automated presentations.","Productivity","4",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fe496a85bc92dfdc5f6220_Screenshot-2-28-2023-10.34.47%20AM.png","Colossyan","A tool for video creation.","Generative Video","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f6f36829084dbc1ea5765e_https%253A%252F%252Fs3.amazonaws.com%252Fappforest_uf%252Ff1666869695045x385019343109326700%252Ficonsoofy.png","Soofy","A tool for languages learning.","Self-Improvement","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63a11192a97b934a92c1f46a_brand.png","Elephas","AI writing assistant for Apple products","Copywriting","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63eddad8918b11dd3a701fa3_kanaries-logo.png","Kanaries","A suite of tools for augmented analytics data exploration, visual analytics, and data wrangling for insights.","Productivity","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f9a84cc649c1755724b016_63f7102201cd2edf1b24f6aa_Logo%2520Embed.jpeg","PromptPlays","A platform to create and share AI-infused automations.","Prompt Guides","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f6fd127b5768751849fab1_63eda709b6b5f306465b85e9_website%2520image.png","Kraftful","A tool for product builders to optimize products.","Productivity","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f6fd147b576892e649fc30_og.png","Write A Card","A tool to craft personalized messages.","Self-Improvement","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ff2adcc73d6244d26efc80_addy-ai-logo.png","Addy AI","A Google Chrome Exntesion as an email assistant.","Productivity","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ffcc56f57c136b88a0e471_1B7Ss205Pi-hnAuhq18oKcskpFIsr0mfEle6APbSxidbWxy8m3lwx3mFWZb9l6ApeRNYcO-a1c9u6BggXVL6wcmVlPQ%3Dw128-h128-e365-rj-sc0x00ffffff.jpeg","MJ Toolkit","A Google Chrome Extension for Midjourney.","Generative Art","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63e8733a914e3c2b37dd5221_aissistify-logo.webp","AIssistify","A HubSpot automation tool to enhance marketing, sales, and RevOps processes.","Chat","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ff27009f73c06191491cf4_notability-logo.png","Notability","A telegrambot to organize notes in Notion.","Chat","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fe818aa4832b336f02c231_og-image.png","MemeMorph","A tool for face-morphing and memes.","Generative Art","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63eec91200a24000df76b19a_https%253A%252F%252Fs3.amazonaws.com%252Fappforest_uf%252Ff1676502265442x685443462224108200%252F1600x1200.jpeg","Write Panda","A app with AI Writing Assistant for Mac.","Productivity","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ed4ffd6624e1b6d235c865_social-gradient.png","Humanloop","A SDK to customize GPT-3 language models and collect end-user feedback.","Prompt Guides","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ffcc5842d69c34eddd452d_xmagic_opengraph.png","xMagic","A tool to create chatbots from pdf files.","Chat","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f3e794397eb5501a0dab51_61a0a05615332c64d311544a_flowrite.png","Flowrite","A Google Chrome Extension to create emails.","Productivity","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63e949ed77258c933ae38fcd_Logo-whote-background.png","CopyMonkey","A tool for amazon listing optimization tool, amazon listing content generation and competitor insights.","Marketing","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f4816b39fc270b2a7edd8e_deepreview-io-logo.png","Deepreview","A tool to review users and analytics audience insights.","Marketing","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63b71ac4ae1c00cb31af60e0_63a4df3e22930cf4dd75bb36_maxresdefault.jpeg","Riku.ai","Build AI models without code","Generative Code","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63a11192096251057c7b14e4_relayed-meta.png","Relayed","AI assistant for video calls","Speech-To-Text","3","Productivity"
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f6f3629ddf7f1cf71bb88a_preview5.png","Fathom","A meeting assistant to transcribe and summarizes meetings.","Productivity","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63eb30f4e8ad1b642a4a26f1_gptgolf-logo.png","GPTGolf","A platform to create, solve and share puzzles, and challenges.","For Fun","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fd39ceb90c32ae2003d8bc_og.png","TLDR bot","A customizable summaries of discord chat.","Chat","3",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f3e794eec01c358c7f7d09_YaGDTgL.png","PostalAI","A tool to send custom postcards with custom messages.","For Fun","2",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/640053de7251b2f02e9f7a58_promptloop-logo.png","PromptLoop","A tool to transform, extract, or summarize any text in Google Sheets and Excel.","Productivity","2",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ffcc5d42d69c898edd4c3e_ogshare.png","Reword","A tool for articles writing and editing.","Marketing","2",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/640042b031c0b38f59c9df4f_gptagent-logo.png","GPTAgent","A platform to create AI-powered apps.","Productivity","2",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63fda68c1e85b372ff68c4fc_chatgpt-mail-responder-logo.png","ChatGPT Mail Responder","A tool to generate answers, summarize incoming mails.","Productivity","2",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/640047945854db9b5d129a2c_snapgpt-logo.png","SnapGPT","An app to ocr text recognition from images.","Productivity","1",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63f2ebb6d2683b48c5ec6e79_mixture-of-diffusers.png","Mixture Of Diffusers","A tool for creating, sharing, and linking models, datasets, and solutions.","Generative Art","1",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ff2ba145f6f8b277165d46_inkdrop-logo.png","Inkdrop","A tool to make video meetings collaborative.","Productivity","1",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/63ffcc550df45555c6adfed1_uY08a6lNGitMWG0w_Ez0HvTFOXfyOjR116oGc-78UWOTexQ-g1dQNyVwtijrMFJx3yUmE9T6F8dLsBLU_EomkJkkiQ%3Dw128-h128-e365-rj-sc0x00ffffff.jpeg","Send GPT via Email","A Google Chrome Extension to send ChatGPT conversations to email.","Productivity","1",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/64004f1b272713d235d0d6fb_heymind-logo.png","HeyMind","An app to chat with historical figures.","Self-Improvement","1",""
"https://uploads-ssl.webflow.com/63994dae1033718bee6949ce/64004bbe10d2d558779c84ff_audyo-logo.png","Audyo","A tool to convert text to speech.","Text-To-Speech","1",""
